Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Diabetes Induced Periodontitis	1/34	0.028521354338754766	0.048035965202113284	0	0	37.78409090909091	134.401872793062	AKT1
OipA Signaling in Helicobacter Pylori Infection	1/34	0.028521354338754766	0.048035965202113284	0	0	37.78409090909091	134.401872793062	AKT1
Preconditioning Ischemia	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
Natural Killer Cell Activation through C-Type Lectin-like Receptors	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
WNT Signaling in Breast Cancer	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
N2 Neutrophils in Tumor-Promoting Inflammation and Tumor Progression	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
Androgen Receptor/Akt Signaling	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
KRAS Signaling	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
IL22 Induces Keratinocyte Proliferation in Psoriasis	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
Neurotrophic Factor Deprivation in Retinal Ganglion Cell Death	1/35	0.029348514575720203	0.04823441670450692	0	0	36.67095588235294	129.39395719366985	AKT1
Dopamine Receptors Signaling	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
Thymic Follicular Hyperplasia	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
Thyroid Dysfunction	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
Thyroid Hormones Common non-Genomic Effects in Hyperthyroidism	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
ANGPT/TEK Maintains Endothelial Cell Quiescence in Cancer	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
Lysophosphatidic Acid/LPARs Signaling	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
PI3K/RAC1 Signaling	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
Estrogen Effects on Pregnancy Gingivitis	1/36	0.03017501197648502	0.04842243809795826	0	0	35.621428571428574	124.70139957851625	AKT1
Lipolysis Regulation in Adipocyte	1/37	0.031000847034435945	0.04902459531027079	0	0	34.630208333333336	120.29636590931148	AKT1
TNF Receptor Associated Periodic Syndrome	1/37	0.031000847034435945	0.04902459531027079	0	0	34.630208333333336	120.29636590931148	AKT1
Vascular Endothelial Cell Permeability Activation	1/37	0.031000847034435945	0.04902459531027079	0	0	34.630208333333336	120.29636590931148	AKT1
ERK5/MAPK7 Signaling	1/37	0.031000847034435945	0.04902459531027079	0	0	34.630208333333336	120.29636590931148	SGK1
Immune System Role in Otitis Media	1/37	0.031000847034435945	0.04902459531027079	0	0	34.630208333333336	120.29636590931148	AKT1
VEGFA/NOTCH1/WNT Cross-talk in Blood Vessel Sprouting and Branching in Cancer	1/38	0.03182602024276041	0.04989294793650786	0	0	33.692567567567565	116.15415220409753	AKT1
Blau Syndrome	1/38	0.03182602024276041	0.04989294793650786	0	0	33.692567567567565	116.15415220409753	AKT1
Dedifferentiation and Metastatic Progression in Melanoma	1/38	0.03182602024276041	0.04989294793650786	0	0	33.692567567567565	116.15415220409753	AKT1
Bradykinin Effects in Inflammation	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
TRPM4/6/7/8 Signaling in Arterial Hypertension (Hypothesis)	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
VEGFA in Neovascular Glaucoma	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
Inhibition of THBS1 Activates Angiogenesis in Cancer	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
Aryl Hydrocarbon Receptor Genomic and non-Genomic Signaling	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
Apoptosis Block in Melanoma Cell	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
CD38/CD19 -> JUN/FOS/NF-kB Signaling in B-cell Proliferation	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
Cardiovascular Effects in Hyperthyroidism	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
Podocyte Dysfunction in Diabetic Nephropathy	1/39	0.03265053210550882	0.04989294793650786	0	0	32.80427631578947	112.25276043705767	AKT1
Proteins Involved in T-Cell Acute Lymphoblastic Leukemia	1/40	0.033474383104990776	0.05044339171499995	0	0	31.96153846153846	108.57254123777712	AKT1
Telomer Attrition Triggers Genomic Instability	1/40	0.033474383104990776	0.05044339171499995	0	0	31.96153846153846	108.57254123777712	AKT1
Apoptosis Block by BCL2 Family Proteins in Cancer	1/40	0.033474383104990776	0.05044339171499995	0	0	31.96153846153846	108.57254123777712	AKT1
G0/G1 Phase Transition	1/40	0.033474383104990776	0.05044339171499995	0	0	31.96153846153846	108.57254123777712	AKT1
IL1 Receptor Antagonist (IL1RN) Deficiency (DIRA)	1/40	0.033474383104990776	0.05044339171499995	0	0	31.96153846153846	108.57254123777712	AKT1
Steroidogenesis Impairement in Polycystic Ovary Syndrome	1/41	0.03429757374718933	0.050838910404553114	0	0	31.1609375	105.09589136420657	IGF1
Toll-like Receptors Act through MYD88-TIRAP Signaling	1/41	0.03429757374718933	0.050838910404553114	0	0	31.1609375	105.09589136420657	AKT1
RAS/RAF/MAPK Signaling Activation by Blocking of Tumor Suppressors	1/41	0.03429757374718933	0.050838910404553114	0	0	31.1609375	105.09589136420657	AKT1
AMPK Signaling	1/41	0.03429757374718933	0.050838910404553114	0	0	31.1609375	105.09589136420657	SLC2A4
Astrocytoma	1/41	0.03429757374718933	0.050838910404553114	0	0	31.1609375	105.09589136420657	AKT1
T-Cell Receptor -> NF-kB Signaling	1/41	0.03429757374718933	0.050838910404553114	0	0	31.1609375	105.09589136420657	AKT1
Sebocyte Proliferation in Acne Vulgaris	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	IGF1
T-Cell Central Tolerance	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	AKT1
Clozapine Induced Granulocytopenia	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	AKT1
HIF1A in Vasculogenic Mimicry of Cancer	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	AKT1
Hippo/YAP1 Signaling Deregulation in Cancer	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	AKT1
Cowden Syndrome	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	AKT1
Osteoclast Activation in Postmenopause	1/42	0.035120104519504855	0.051083788392007064	0	0	30.399390243902438	101.80699657630194	AKT1
Proteins Involved in Mucinous Ovarian Carcinoma	1/43	0.03594197592289709	0.05158953800014781	0	0	29.674107142857142	98.6916120526478	AKT1
T-Cell Cytotoxic Activation	1/43	0.03594197592289709	0.05158953800014781	0	0	29.674107142857142	98.6916120526478	AKT1
Dendritic Cells Function in Psoriasis	1/43	0.03594197592289709	0.05158953800014781	0	0	29.674107142857142	98.6916120526478	AKT1
Ependymoma	1/43	0.03594197592289709	0.05158953800014781	0	0	29.674107142857142	98.6916120526478	AKT1
IgE Induces Airway Smooth Muscle Cell Proliferation	1/43	0.03594197592289709	0.05158953800014781	0	0	29.674107142857142	98.6916120526478	AKT1
HIF1A as Master Regulator of Angiogenesis in Cancer	1/44	0.036763188444542634	0.05208118362976873	0	0	28.982558139534884	95.73687423595388	AKT1
Adipokines Production by Adipocyte Impaired in Obesity	1/44	0.036763188444542634	0.05208118362976873	0	0	28.982558139534884	95.73687423595388	AKT1
Treg Cells Promote Immunosuppression in Cancer Immune Escape	1/44	0.036763188444542634	0.05208118362976873	0	0	28.982558139534884	95.73687423595388	AKT1
Arterial Hypertension	1/44	0.036763188444542634	0.05208118362976873	0	0	28.982558139534884	95.73687423595388	AKT1
HRAS Signaling	1/44	0.036763188444542634	0.05208118362976873	0	0	28.982558139534884	95.73687423595388	AKT1
Adipokines Production by Adipocyte	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
Proteins Involved in Clear Cell Ovarian Carcinoma	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
Proteins with Altered Expression in Melanoma	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	IGF1
Oncogene Induced Cellular Senescence	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
Toll-like Receptors in beta-Cell	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
MERTK Signaling	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
Dendritic Cell Function in Ulcerative Colitis	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
Peripheral Tissue Microangiopathy	1/46	0.03840363883149023	0.05329484572533338	0	0	27.691666666666666	90.26384147630849	AKT1
Tubular Cell Dysfunction in Progressive Diabetic Nephropathy	1/47	0.0392228776844792	0.053611169498383626	0	0	27.088315217391305	87.72537577432398	AKT1
BSG (CD147) in Cancer Cells Motility, Invasion and Survival	1/47	0.0392228776844792	0.053611169498383626	0	0	27.088315217391305	87.72537577432398	AKT1
AXL Receptor Tyrosine Kinase Signaling	1/47	0.0392228776844792	0.053611169498383626	0	0	27.088315217391305	87.72537577432398	AKT1
Immune System Activation in Hyperthyroidism	1/47	0.0392228776844792	0.053611169498383626	0	0	27.088315217391305	87.72537577432398	AKT1
Keratinocyte Activation in Psoriatic Arthritis	1/47	0.0392228776844792	0.053611169498383626	0	0	27.088315217391305	87.72537577432398	AKT1
Osteoclast Activation in Psoriatic Arthritis	1/47	0.0392228776844792	0.053611169498383626	0	0	27.088315217391305	87.72537577432398	AKT1
Proteins Involved in Endometrioid Ovarian Carcinoma	1/48	0.0400414596344939	0.05391721297317991	0	0	26.51063829787234	85.306988915029	AKT1
Proteins Involved in Low-Grade Serous Ovarian Carcinoma	1/48	0.0400414596344939	0.05391721297317991	0	0	26.51063829787234	85.306988915029	AKT1
T-Cell Cytotoxic Response in Ulcerative Colitis	1/48	0.0400414596344939	0.05391721297317991	0	0	26.51063829787234	85.306988915029	AKT1
Vascular Smooth Muscle Cell/Pericyte Migration and Proliferation	1/48	0.0400414596344939	0.05391721297317991	0	0	26.51063829787234	85.306988915029	IGF1
EGFR/ERBB3 -> MEF/MYOD/NFATC/MYOG Signaling	1/48	0.0400414596344939	0.05391721297317991	0	0	26.51063829787234	85.306988915029	AKT2
Diffuse Large-B-Cell Lymphoma ABC Subtype	1/48	0.0400414596344939	0.05391721297317991	0	0	26.51063829787234	85.306988915029	AKT1
Mast-Cell Activation without Degranulation	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
Platelet Activation via GPCR Signaling	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
CDH2 Activation Promotes Cancer Cell Migration and Survival	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
Insulin Resistance in Hepatocytes	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
Mesangial Cell Dysfunction in Diabetic Nephropathy	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
mTOR/NF-kB/BCR Signaling Disregulation in Mantle Cell Lymphoma	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
Polycystins Mutation Effects in Cystic Kidney Disease	1/49	0.04085938516720612	0.054081521973139	0	0	25.95703125	83.00068948212059	AKT1
Cortisol in Resolving Inflammation	1/50	0.04167665479123348	0.05476352706867395	0	0	25.426020408163264	80.79916728086499	SGK1
Smooth Muscle Cell Dysfunction in Arterial Hypertension	1/50	0.04167665479123348	0.05476352706867395	0	0	25.426020408163264	80.79916728086499	AKT1
Plasmin Role in Glomerulonephritis	1/50	0.04167665479123348	0.05476352706867395	0	0	25.426020408163264	80.79916728086499	AKT1
Vascular Endothelial Cell Activation by Growth Factors	1/51	0.04249326897973699	0.0553022447965955	0	0	24.91625	78.6957230101767	AKT1
ROS in Angiotensin Mediated Cardiovascular Remodeling and Hypertrophy	1/51	0.04249326897973699	0.0553022447965955	0	0	24.91625	78.6957230101767	AKT1
ESR1 Signaling in Breast Cancer	1/51	0.04249326897973699	0.0553022447965955	0	0	24.91625	78.6957230101767	AKT1
Myocardial Remodeling	1/51	0.04249326897973699	0.0553022447965955	0	0	24.91625	78.6957230101767	AKT1
Acute Cytotoxic CD8+T-Cell Response against Melanocytes	1/52	0.04330922824403911	0.05582990560369022	0	0	24.426470588235293	76.68420634351111	AKT1
VEGF Independent Angiogenesis in Cancer	1/52	0.04330922824403911	0.05582990560369022	0	0	24.426470588235293	76.68420634351111	AKT1
EGFR Signaling	1/52	0.04330922824403911	0.05582990560369022	0	0	24.426470588235293	76.68420634351111	AKT1
Peutz-Jeghers Syndrome	1/52	0.04330922824403911	0.05582990560369022	0	0	24.426470588235293	76.68420634351111	AKT1
HPV E5 Regulates EDNRA and EGFR Signaling Pathway in Keratinocytes	1/53	0.04412453306089756	0.056746444409286695	0	0	23.955528846153847	74.75896142380645	AKT1
T-Cell Receptor Signaling	1/54	0.04493918392504326	0.05725273080848603	0	0	23.50235849056604	72.91477862029602	AKT1
G0/G1 Cell Cycle Phase Transition Activation in Cancer	1/54	0.04493918392504326	0.05725273080848603	0	0	23.50235849056604	72.91477862029602	AKT1
Atopic Dermatitis Onset	1/54	0.04493918392504326	0.05725273080848603	0	0	23.50235849056604	72.91477862029602	AKT1
ERBB/VEGFR/Akt Signaling in Breast Cancer	1/54	0.04493918392504326	0.05725273080848603	0	0	23.50235849056604	72.91477862029602	AKT1
Th1-Cell Function in Systemic Lupus Erythematosus	1/55	0.04575318132531505	0.057748794990652864	0	0	23.06597222222222	71.14685182827375	AKT1
Th2-Cell Function in Systemic Lupus Erythematosus	1/55	0.04575318132531505	0.057748794990652864	0	0	23.06597222222222	71.14685182827375	AKT1
Apoptosis and Immediate Early Gene Activation in Epileptiform Disorders	1/55	0.04575318132531505	0.057748794990652864	0	0	23.06597222222222	71.14685182827375	AKT1
Endothelial Cell Dysfunction in Glomerulonephritis	1/55	0.04575318132531505	0.057748794990652864	0	0	23.06597222222222	71.14685182827375	AKT1
Proteins Involved in B-Cell Chronic Lymphocytic Leukemia	1/56	0.046566525769346376	0.057919762787820996	0	0	22.645454545454545	69.45074052559761	AKT1
T-Cell Independent B-Cell Activation	1/56	0.046566525769346376	0.057919762787820996	0	0	22.645454545454545	69.45074052559761	AKT1
Hyaluronic Acid, CD44 and HMMR in Cancer Cell Invasion and Survival	1/56	0.046566525769346376	0.057919762787820996	0	0	22.645454545454545	69.45074052559761	AKT1
Proteins Involved in High-Grade Serous Ovarian Carcinoma	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Synovial Fibroblast Proliferation in Rheumatoid Arthritis	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	IGF1
Th2-Cell Function in Ulcerative Colitis	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Th2-Cell Response in Asthma	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Treg-Cell Activation in Diabetes Mellitus	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Th2-Cell Differentiation	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Vascular Endothelial Cell Activation by Blood Coagulation Factors	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Angiogenesis in Endometriosis	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
beta-Cell Destruction through Cytokines in Diabetes Mellitus	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
MITF as a Regulator of Melanoma Cell Development	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT3
Osteoclast Activation in Rheumatoid Arthritis	1/57	0.04737921772165504	0.057919762787820996	0	0	22.239955357142858	67.82233604485108	AKT1
Peripheral T-Cell Tolerance	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
Treg-Cell Differentiation	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
Effector T-cell Inactivation in Cancer Immune Escape	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
CD4+ T-Cell Function Decline in HIV	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
VEGF Signaling	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
Mucosa-Associated Lymphoid Tissue (MALT) Lymphoma	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
Osteoclast Activation in Gout	1/58	0.0481912576899168	0.058000097750696325	0	0	21.848684210526315	66.25783142102262	AKT1
Proliferative Diabetic Retinopathy	1/60	0.04981338361381649	0.0594264927322723	0	0	21.10593220338983	63.306643893512835	AKT1
Th2-Cells Function in Systemic Scleroderma	1/60	0.04981338361381649	0.0594264927322723	0	0	21.10593220338983	63.306643893512835	AKT1
Toll-like Receptors in Sterile Inflammation	1/60	0.04981338361381649	0.0594264927322723	0	0	21.10593220338983	63.306643893512835	AKT1
Mucinous Ovarian Carcinoma	1/60	0.04981338361381649	0.0594264927322723	0	0	21.10593220338983	63.306643893512835	AKT1
Proteins Involved in Diffuse Large-B-Cell Lymphoma	1/61	0.05062347055509756	0.06026076144851876	0	0	20.753125	61.91362721672603	AKT1
CD8+ T-Cell Activation	1/62	0.05143290746308376	0.06082500360851645	0	0	20.41188524590164	60.57180179742927	AKT1
Treg-Cell Function in Diabetes Mellitus Type 1	1/62	0.05143290746308376	0.06082500360851645	0	0	20.41188524590164	60.57180179742927	AKT1
TGF-beta Signaling	1/62	0.05143290746308376	0.06082500360851645	0	0	20.41188524590164	60.57180179742927	AKT1
Proteins Involved in Hypothyroidism	1/63	0.05224169482431419	0.060986012842117854	0	0	20.081653225806452	59.278517093016504	IGF1
T-Cell Dependent B-Cell Activation	1/63	0.05224169482431419	0.060986012842117854	0	0	20.081653225806452	59.278517093016504	AKT1
Th17-Cell Differentiation	1/63	0.05224169482431419	0.060986012842117854	0	0	20.081653225806452	59.278517093016504	AKT1
IDO1 in Cancer Immune Escape	1/63	0.05224169482431419	0.060986012842117854	0	0	20.081653225806452	59.278517093016504	AKT1
Basophil Activation in Asthma	1/63	0.05224169482431419	0.060986012842117854	0	0	20.081653225806452	59.278517093016504	AKT1
Dendritic Cell Dysfunction in Psoriatic Arthritis	1/63	0.05224169482431419	0.060986012842117854	0	0	20.081653225806452	59.278517093016504	AKT1
Proteins Involved in Breast Cancer Related to ESR1 Signaling Pathway	1/64	0.05304983313042494	0.06166476329690421	0	0	19.761904761904763	58.03129891278581	AKT1
Th1-Cell Differentiation	1/64	0.05304983313042494	0.06166476329690421	0	0	19.761904761904763	58.03129891278581	AKT1
Proteins Involved in Diabetic Neuropathy	1/65	0.05385732286437942	0.06194161445712982	0	0	19.4521484375	56.82783515327219	IGF1
Th17-Cell Differentiation in Asthma	1/65	0.05385732286437942	0.06194161445712982	0	0	19.4521484375	56.82783515327219	AKT1
B-Cell Activation in Systemic Lupus Erythematosus	1/65	0.05385732286437942	0.06194161445712982	0	0	19.4521484375	56.82783515327219	AKT1
Clear Cell Endometrial Cancer and Papillary Serous Endometrial Cancer	1/65	0.05385732286437942	0.06194161445712982	0	0	19.4521484375	56.82783515327219	AKT1
Natural Killer T-Cell Roles in Diabetes Mellitus Type 1	1/65	0.05385732286437942	0.06194161445712982	0	0	19.4521484375	56.82783515327219	AKT1
Th17-Cell and Th1 Immune Responsein Psoriatic Arthritis	1/66	0.054664164526580065	0.062342359543940365	0	0	19.151923076923076	55.66596287289847	AKT1
Platelet Activation via Adhesion Molecules	1/66	0.054664164526580065	0.062342359543940365	0	0	19.151923076923076	55.66596287289847	AKT1
Toll-like Receptor Independent Sterile Inflammation	1/66	0.054664164526580065	0.062342359543940365	0	0	19.151923076923076	55.66596287289847	AKT1
Vascular Endothelial Cell Activation by Cytokines	1/66	0.054664164526580065	0.062342359543940365	0	0	19.151923076923076	55.66596287289847	AKT1
Skin Fibrosis	1/67	0.05547035859254033	0.0629976515121961	0	0	18.860795454545453	54.54365659888903	IGF1
Alveolar Epithelial Cell Dysfunction in COPD	1/67	0.05547035859254033	0.0629976515121961	0	0	18.860795454545453	54.54365659888903	AKT1
Proteins Involved in Primary Ovarian Insufficiency	1/68	0.056275905553084066	0.06351471498107412	0	0	18.578358208955223	53.4590176825742	AKT1
Plasmin Effects in Inflammation	1/68	0.056275905553084066	0.06351471498107412	0	0	18.578358208955223	53.4590176825742	AKT1
T-Cell Maturation (Hypothesis)	1/68	0.056275905553084066	0.06351471498107412	0	0	18.578358208955223	53.4590176825742	AKT1
B-Cells Function in Systemic Scleroderma	1/69	0.05708080589311695	0.06415693885507359	0	0	18.30422794117647	52.410264641542106	AKT1
Osteoclast Activation in Multiple Myeloma	1/69	0.05708080589311695	0.06415693885507359	0	0	18.30422794117647	52.410264641542106	AKT1
Cholesteatoma	1/70	0.05788506010088898	0.06452760798131886	0	0	18.03804347826087	51.395724355594396	AKT1
Chronic Myeloid Leukemia	1/70	0.05788506010088898	0.06452760798131886	0	0	18.03804347826087	51.395724355594396	AKT1
Dilated Cardiomyopathy	1/70	0.05788506010088898	0.06452760798131886	0	0	18.03804347826087	51.395724355594396	IGF1
Low-Grade Serous Ovarian Carcinoma	1/70	0.05788506010088898	0.06452760798131886	0	0	18.03804347826087	51.395724355594396	AKT1
Humoral Immunity in Vitiligo	1/71	0.05868866866009026	0.0652896436627589	0	0	17.779464285714287	50.413824044500984	AKT1
Proteins Involved in Breast Cancer Related to ERBB2/VEGFR/Akt Signaling Pathway	1/72	0.05949163205762846	0.06538070270575734	0	0	17.528169014084508	49.46308393849017	AKT1
Eosinophil Survival by Cytokine Signaling	1/72	0.05949163205762846	0.06538070270575734	0	0	17.528169014084508	49.46308393849017	AKT1
Th1-Cells Activation and Proliferation in Atherosclerosis	1/72	0.05949163205762846	0.06538070270575734	0	0	17.528169014084508	49.46308393849017	AKT1
Alveolar Macrophages Dysfunction in COPD	1/72	0.05949163205762846	0.06538070270575734	0	0	17.528169014084508	49.46308393849017	AKT1
Glioma Stem Cell Program Activation	1/72	0.05949163205762846	0.06538070270575734	0	0	17.528169014084508	49.46308393849017	AKT1
Lymphocyte Mediated Myocardial Injury in Myocarditis	1/72	0.05949163205762846	0.06538070270575734	0	0	17.528169014084508	49.46308393849017	AKT1
TGFB Signaling activation by Blocking of Tumor Suppressors	1/73	0.06029395078422422	0.06612884924721366	0	0	17.283854166666668	48.54211057952261	AKT1
TAM Receptor Signaling Activation in Cancer	1/74	0.06109562531641464	0.06660525084595102	0	0	17.046232876712327	47.64959069441307	AKT1
B-Cell Acute Lymphoblastic Leukemia	1/74	0.06109562531641464	0.06660525084595102	0	0	17.046232876712327	47.64959069441307	AKT1
Myocardial Infarction	1/74	0.06109562531641464	0.06660525084595102	0	0	17.046232876712327	47.64959069441307	AKT1
CXC Chemokine Receptor Signaling	1/75	0.061896656139105055	0.06707526083600229	0	0	16.815033783783782	46.78428556789713	AKT1
Integrins in Cancer Cell Motility, Invasion and Survival	1/75	0.061896656139105055	0.06707526083600229	0	0	16.815033783783782	46.78428556789713	AKT1
Invadopodia Formation in Cancer Cells	1/75	0.061896656139105055	0.06707526083600229	0	0	16.815033783783782	46.78428556789713	AKT1
Endometrioid Ovarian Carcinoma	1/76	0.06269704374316237	0.0676729995957943	0	0	16.59	45.94502588618206	AKT1
Mast-Cell Activation in Asthma	1/76	0.06269704374316237	0.0676729995957943	0	0	16.59	45.94502588618206	AKT1
Apoptosis	1/77	0.0634967886050346	0.06840050099235412	0	0	16.370888157894736	45.13070700420213	AKT1
Basophil Activation	1/79	0.06509435205025173	0.06970733762861603	0	0	15.94951923076923	43.57277056902082	AKT1
Th0-Cell Aberrant Activation in Systemic Lupus Erythematosus	1/79	0.06509435205025173	0.06970733762861603	0	0	15.94951923076923	43.57277056902082	AKT1
Proplatelet Maturation	1/79	0.06509435205025173	0.06970733762861603	0	0	15.94951923076923	43.57277056902082	AKT1
TGFB Family in Epithelial to Mesenchymal Transition in Cancer	1/80	0.06589217159861402	0.07042306748456979	0	0	15.746835443037975	42.82722951905598	AKT1
Clear Cell Ovarian Carcinoma	1/81	0.06668935033874882	0.07113530702799874	0	0	15.54921875	42.10277516212065	AKT1
Osteoarthritis	1/82	0.06748588875841267	0.0715639834007339	0	0	15.356481481481481	41.39856725730863	AKT1
Acute Myeloid Leukemia	1/82	0.06748588875841267	0.0715639834007339	0	0	15.356481481481481	41.39856725730863	AKT1
High-Grade Serous Ovarian Carcinoma	1/82	0.06748588875841267	0.0715639834007339	0	0	15.356481481481481	41.39856725730863	AKT1
Vascular Motility	1/85	0.06987166688143397	0.07380618792912637	0	0	14.805803571428571	39.39965059231033	AKT1
Proteins with Altered Expression in Cancer Metabolic Reprogramming	1/85	0.06987166688143397	0.07380618792912637	0	0	14.805803571428571	39.39965059231033	AKT1
Mast-Cell Activation via IgE Signaling	1/86	0.0706656488135395	0.07450021890419668	0	0	14.630882352941176	38.768849097220134	AKT1
Eosinophil Activation	1/87	0.07145899283790368	0.07519089381783288	0	0	14.460029069767442	38.15468849161774	AKT1
CC Chemokine Receptor Signaling	1/88	0.0722516994220309	0.07573203176413258	0	0	14.293103448275861	37.55655048582739	AKT1
Smooth Muscle Cell Dysfunction in Pulmonary Hypertension	1/88	0.0722516994220309	0.07573203176413258	0	0	14.293103448275861	37.55655048582739	IGF1
Mast-Cells De Novo Synthesized Mediators via IgE Independent Signaling	1/90	0.07383520219328692	0.07709472167590802	0	0	13.970505617977528	36.406015342407166	AKT1
T-Cell Cytotoxic Response against Melanocytes in Vitiligo	1/90	0.07383520219328692	0.07709472167590802	0	0	13.970505617977528	36.406015342407166	AKT1
CD4+T-Cell Response in Celiac Disease	1/91	0.07462599934884333	0.07762245438961907	0	0	13.814583333333333	35.852522791117856	AKT1
Diffuse Large-B-Cell Lymphoma	1/91	0.07462599934884333	0.07762245438961907	0	0	13.814583333333333	35.852522791117856	AKT1
Proteins Involved in Astrocytoma	1/92	0.0754161609714499	0.07829464039784112	0	0	13.662087912087912	35.31285890817634	AKT1
Proteins Involved in Spontaneous Abortion	1/93	0.07620568756138293	0.07896360768265202	0	0	13.512907608695652	34.78653722330656	IGF1
B-Cell Chronic Lymphocytic Leukemia	1/94	0.07699457959048413	0.07962937508977826	0	0	13.366935483870968	34.2730933217087	AKT1
