Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
IKKE	2/773	0.13857271395229767	0.4336922732939744	0	0	3.3224383916990923	6.566334607735288	AKT2;SLC2A4
GCN2	2/778	0.14003007468947248	0.4336922732939744	0	0	3.3001718213058417	6.487801381939631	AKT2;AKT3
RAF1	2/786	0.1423695017094036	0.4336922732939744	0	0	3.265136054421769	6.364825955117665	AKT2;SLC2A4
NEK6	2/794	0.14471815688694906	0.4336922732939744	0	0	3.230808080808081	6.245045964706675	CKMT1A;CKMT1B
NIM1	2/803	0.14737116082804955	0.4336922732939744	0	0	3.193008739076155	6.113976233435429	PRPS1;CKM
BRAF	2/823	0.15330608209121635	0.4386257348720912	0	0	3.111977263499797	5.8359495279548135	PRPS1;AKT1
YANK2	2/865	0.16593386066469074	0.4547036637889482	0	0	2.954036307454616	5.305939577478752	CKM;AKT1
NEK1	2/871	0.16775474974737895	0.4547036637889482	0	0	2.9327196010740315	5.235644087806857	AKT2;AKT1
TAO2	2/935	0.18740967312528317	0.49495375210010684	0	0	2.722400857449089	4.558546692569023	PSMD3;AKT1
CDK17	1/663	0.43635730018802427	0.5572780934068217	0	0	1.8241125377643506	1.5127253555944489	SGK1
BMPR1A	1/670	0.4398173541968674	0.5572780934068217	0	0	1.8043721973094171	1.4821036404800045	CKMT2
CDK18	1/671	0.44031001262946395	0.5572780934068217	0	0	1.8015858208955224	1.4777980179933468	SGK1
ALK2	1/678	0.4437472203650117	0.5572780934068217	0	0	1.7823116691285081	1.4481285915116582	CKMT2
CDK19	1/679	0.44423662512795464	0.5572780934068217	0	0	1.7795907079646018	1.4439561971753336	SGK1
CDK7	1/685	0.44716455379951736	0.5572780934068217	0	0	1.7634320175438596	1.4192605620920564	SGK1
MAK	1/685	0.44716455379951736	0.5572780934068217	0	0	1.7634320175438596	1.4192605620920564	SGK1
CDK8	1/689	0.44910843408482076	0.5572780934068217	0	0	1.7528161337209303	1.4031133978852905	SGK1
ERK1	1/691	0.45007796005960315	0.5572780934068217	0	0	1.7475543478260869	1.3951328682066102	SGK1
GRK7	1/692	0.45056212061246753	0.5572780934068217	0	0	1.7449348769898698	1.3911655914640413	AKT1
ACVR2A	1/701	0.45490154857698845	0.5572780934068217	0	0	1.7216964285714285	1.3561359606603411	CKMT2
ALK4	1/709	0.4587317186192664	0.5572780934068217	0	0	1.7015360169491525	1.3259895446435135	CKMT2
GSK3A	1/717	0.46253654835141594	0.5572780934068217	0	0	1.6818261173184357	1.29673788952935	SGK1
JNK3	1/724	0.4658451109295491	0.5572780934068217	0	0	1.6649377593360997	1.2718494175713497	SGK1
KIS	1/724	0.4658451109295491	0.5572780934068217	0	0	1.6649377593360997	1.2718494175713497	SGK1
CAMK2D	1/731	0.46913449744223434	0.5572780934068217	0	0	1.648373287671233	1.2475973286941464	CKM
ERK5	1/734	0.4705383901371708	0.5572780934068217	0	0	1.6413710777626194	1.237393100459548	PRPS1
