Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GTEX-QVJO-0008-SM-447AU skin female 60-69 years	6/2131	0.006368268584478183	0.29852408107902245	0	0	4.583871657754011	23.178015413198395	CKMT2;GATM;CKM;SLC2A4;IGF1;CKB
GTEX-S4Z8-0006-SM-3K2AQ blood male 60-69 years	12/7621	0.006743003987945114	0.29852408107902245	0	0	3.90295702457616	19.511856959854658	CKMT2;PRPS1;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;SLC2A4;IGF1;CKB
GTEX-PWOO-0008-SM-48TDU skin female 40-49 years	6/2158	0.006775345223133482	0.29852408107902245	0	0	4.519516728624535	22.572567928528667	CKMT2;GATM;SLC6A8;SLC2A4;IGF1;CKB
GTEX-XAJ8-0006-SM-46MVM blood male 40-49 years	13/8807	0.006887162752292413	0.29852408107902245	0	0	4.1351205367295885	20.58502729653499	PRPS1;SLC16A12;SLC2A4;IGF1;CKMT2;GATM;SLC6A8;PSMB5;AKT3;PSMD3;AKT1;CKB;SGK1
GTEX-XUW1-0008-SM-4BOQH skin female 50-59 years	5/1513	0.007053676150481195	0.29852408107902245	0	0	5.104719274977896	25.289832689308913	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-SNOS-0626-SM-4DM5F esophagus male 40-49 years	2/150	0.007058045802846732	0.29852408107902245	0	0	17.86936936936937	88.51747695452742	CKMT2;CKM
GTEX-XXEK-0126-SM-4BRVU spleen male 50-59 years	3/490	0.007695198907576031	0.29852408107902245	0	0	8.578468759166912	41.75276853720571	SLC16A12;CKMT1B;CKB
GTEX-SNOS-0008-SM-4DM6I skin male 40-49 years	6/2223	0.007834950605734753	0.29852408107902245	0	0	4.371017345306925	21.195765562678886	CKMT2;GATM;CKM;SLC2A4;IGF1;CKB
GTEX-S95S-0008-SM-4AT5M skin male 60-69 years	5/1553	0.007872224142098065	0.29852408107902245	0	0	4.962047803617571	24.038217055495206	CKMT2;GATM;CKMT1B;SLC2A4;IGF1
GTEX-PX3G-2026-SM-48U1H uterus female 20-29 years	2/159	0.007897945551070117	0.29852408107902245	0	0	16.83736730360934	81.51226467002986	CKM;CKMT1B
GTEX-U3ZN-0008-SM-4DXTL skin female 30-39 years	5/1566	0.008152249771916259	0.29852408107902245	0	0	4.9172538970745245	23.64934253754291	CKMT2;GATM;CKM;IGF1;CKB
GTEX-TMZS-0006-SM-3DB8G blood male 60-69 years	11/6697	0.008295737803245712	0.29852408107902245	0	0	3.6461013062119854	17.47216636728178	CKMT2;PRPS1;GATM;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;SLC2A4;IGF1;CKB
GTEX-VUSH-0005-SM-3NB2H blood male 30-39 years	11/6701	0.008337525425231553	0.29852408107902245	0	0	3.6428251121076234	17.43816307847039	CKMT2;PRPS1;GATM;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;IGF1;CKB;SGK1
GTEX-X62O-0008-SM-46MU5 skin male 50-59 years	6/2272	0.008711731047730003	0.3028784843989307	0	0	4.264703522426382	20.227850305744774	CKMT2;GATM;SLC6A8;SLC2A4;IGF1;CKB
GTEX-QXCU-0008-SM-48FCH skin male 50-59 years	6/2289	0.009032268960617422	0.3028784843989307	0	0	4.228885437821049	19.905159390472107	CKMT2;GATM;CKM;CKMT1B;SLC2A4;IGF1
GTEX-S3XE-0008-SM-3NM8O skin male 50-59 years	5/1622	0.009440021557332567	0.3028784843989307	0	0	4.732529375386518	22.066823845953458	GATM;CKMT1B;SLC2A4;IGF1;CKB
GTEX-U3ZH-0008-SM-4DXT2 skin male 30-39 years	5/1629	0.009610532842747689	0.3028784843989307	0	0	4.710334564860427	21.879012345913498	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-P78B-0008-SM-48TE1 skin female 40-49 years	6/2323	0.00969941666452168	0.3028784843989307	0	0	4.158826068191627	19.279026473714286	CKMT2;GATM;SLC6A8;SLC2A4;IGF1;CKB
GTEX-RU72-2626-SM-4GIE1 uterus female 50-59 years	2/179	0.009917630202507998	0.3028784843989307	0	0	14.919774011299435	68.83150126874065	CKMT1B;SGK1
GTEX-SNMC-0008-SM-4DM5A skin male 20-29 years	6/2339	0.010025646148908142	0.3028784843989307	0	0	4.126563535050462	18.992957863471275	CKMT2;GATM;SLC6A8;SLC2A4;IGF1;CKB
