ID,EntrezGeneID,GeneSymbol,GB_ACC,PROBE_DERIVED_FROM_TRANSCRIPT,SPOT_ID,RosettaGeneModelID,GENE_ID,GSM493540,GSM493541,GSM493542,GSM493543,GSM493544,GSM493545,GSM493546,GSM493547,GSM493548,GSM493549,GSM493550,GSM493551,GSM493552,GSM493553
100081933_TGI_at,104871,Spata7,NM_178914,NM_178914,,MMG00278232,104871,6.779268914503026,6.680417194996388,6.472473149479447,6.714208419316662,6.9317232364080565,6.977582170797968,6.797057088341105,6.658499992909919,6.553406585277407,6.464500008109974,6.31681370318795,6.399900803538505,6.530707525555286,6.622044496112708
100081934_TGI_at,67049,Pus3,NM_023292,NM_023292,,MMG00259345,67049,6.1571852231780735,5.894723197004317,5.370610693490593,6.110803786115647,6.008863326029829,6.060752125456166,6.0782575712247375,6.182726060633907,5.862870401393085,6.046340444189791,5.731321746683761,5.846706419930117,6.1008662465165795,5.966589660732842
100081935_TGI_at,76740,Efr3a,BC032092,BC032092,,MMG00374605,76740,8.788440695241432,8.780039043263418,8.573244236862555,8.77962120258568,9.012357762262193,8.956037479871851,8.803092035820972,9.153082794525861,8.845377139957645,9.10005280957005,8.804752504897614,8.786107866814538,8.882308928962786,8.8105610313756
100081937_TGI_at,NA,,XM_127403,non-public,,MMG00222992,NA,2.2734263712036302,2.295693641449694,2.4801875557198176,2.289834465177509,2.381504882567306,2.324666614694291,2.3195312311717453,2.437600617800145,2.4466003179454923,2.2788174030747217,2.5397791916984938,2.287028957330926,2.2553194407057884,2.062916080957958
100081938_TGI_at,75425,2610036D13Rik,NM_029282,NM_029282,,MMG00206761,75425,7.611268300727587,7.883873705598159,7.669269179155666,7.677745712085068,7.582260178054409,7.867006857211153,7.6957468027968705,7.6090708552474755,7.564337009095749,7.737385267208312,7.580471139690298,7.665431146128629,7.6931942070660675,7.688726582180837
100081939_TGI_at,224139,Golgb1,,non-public,ENSEMBLE: ENSMUST00000039855,MMG00284767,224139,6.1421070573025505,6.215622300896842,6.178933697507172,6.1606761965919725,6.3106255045833155,6.342904923454351,6.192348055069442,6.178808242041436,6.088550817022789,6.277239038228959,6.350903831770851,6.082674916975135,6.181545868789477,5.962331538067562
100081940_TGI_at,67460,Decr1,AK002756,AK002756,,MMG00224255,67460,10.711989457716658,10.684968864401469,10.762761059739667,10.703954689611596,10.612735829578327,10.534930216238104,10.472418823451708,10.588358789378042,10.477694527456952,10.725578343189387,10.753231042320898,10.719581595246455,10.809980458505247,10.66813277898361
100081941_TGI_at,320378,9630023C09Rik,AK084616,AK084616,,MMG00265375,320378,6.02793473963303,6.110461385383071,6.20034152160252,6.114225413985441,6.119242035258621,5.967267766347954,6.061415478734732,5.893694691326721,5.947469794788839,6.395595826225239,6.193355824632793,6.324841199173518,6.0659772157510465,5.731126206190547
100081943_TGI_at,NA,,,non-public,RosettaGeneID: MMG00244951,MMG00244951,NA,4.806803501085188,4.622215852612617,4.811363132635247,4.715613368312547,4.574816016327502,4.353676157751641,4.5652559576245935,4.775630032296311,4.686842251359212,4.557416217290163,4.807911282853547,4.754304963237672,4.5911288476276715,4.735538423770835
100081944_TGI_at,74720,4930511J11Rik,NM_029070,NM_029070,,MMG00286744,74720,3.666938337292059,3.6473605645196345,3.7370160876090073,3.760859636821907,3.51968027992198,3.76808902434225,3.6900818059835525,3.6264274549087987,3.2587601074829395,3.775524687641946,3.937843410518005,3.5693574128760335,3.7283776892069502,3.8161388715726785
100081945_TGI_at,68469,1110006G14Rik,,non-public,ENSEMBLE: ENSMUST00000032900,MMG00243999,68469,4.4624777332808545,4.198116929152455,4.1296127381304695,4.261583467386289,4.132552166945172,4.3920769535656214,4.150673398053605,4.267453398802639,4.2246654506974535,4.223221732580819,4.240253261584505,4.0578574619641525,4.262718781770959,4.196378851113408
100081946_TGI_at,212670,Catsper2,,non-public,ENSEMBLE: ENSMUST00000038073,MMG00209776,212670,6.405766070183994,6.402091132598222,6.63404867025844,6.202731146525554,6.230026201669296,6.065593851910613,6.034913383423366,6.403283062824102,6.254348383032527,6.114554429860548,6.375772759766282,6.247726281417428,6.120542716538536,6.046877351099712
100081947_TGI_at,330166,Rncr2,,non-public,RosettaGeneID: MMG00421511,MMG00421511,330166,5.5558498911583705,5.543601050328805,5.436251805019318,5.224692458390928,5.478719473072354,5.309172548715247,5.463295485647065,5.43197055519525,5.447694898431731,5.544630662318091,5.508999025504561,5.638221575493616,5.488727078796028,5.483728729350821
100081948_TGI_at,NA,,CJ252132,CJ252132,,MMG00396503,NA,5.235447529739431,5.478179075429159,5.1897929378202585,5.190816317794482,5.0357954394924,4.9932395858742025,4.9273607940498945,5.164190931006939,5.520997326034913,5.519758896363823,5.227425336249172,5.217164785102083,5.244293423223866,5.335804790826676
100081949_TGI_at,NA,,,non-public,RosettaGeneID: MMG00244400,MMG00244400,NA,4.146329373435779,4.350970995603902,3.79842384547786,4.432785739087241,4.181174127012218,4.013908845490639,4.290792993080888,4.23350464001073,4.235007064209328,4.149113007136325,4.409913606239182,4.181174127012218,4.102355788733766,4.378060710594679
100081950_TGI_at,12156,Bmp2,NM_007553,NM_007553,,MMG00207194,12156,4.383959981031725,4.675336081903099,4.503348735167505,4.312999092097297,4.486096494421355,5.138105887103301,5.110972868697537,4.759683162854371,4.750965526161833,4.879896871513691,5.089154893670463,5.077777073288276,5.194977427108697,4.9343655249445595
100081951_TGI_at,20586,Smarca4,NM_011417,NM_011417,,MMG00257073,20586,8.477469293813911,8.402990287090102,8.521097077079745,8.4568882675127,8.53321563612168,8.42443086364699,8.46608339692308,8.3719804582512225,8.361290247131898,8.514103713370169,8.41350480815284,8.301775104304369,8.473724417282574,8.436541656355377
100081952_TGI_at,13610,S1pr3,AK204005,AK204005,,MMG00271717,13610,5.673239810401608,5.908135584984034,5.863162892502461,5.9968677573754405,5.954829095868468,5.802374188839636,5.900881295222227,5.6508248615904035,6.248117329250831,6.0735182123683,5.877066907581916,6.10706429616867,5.896552803021491,5.859591933988677
100081953_TGI_at,228852,Ppp1r16b,NM_153089,NM_153089,,MMG00208123,228852,4.945818361726083,4.848893303058909,4.933057972651075,4.984967518382376,5.076452205870834,5.073173274264856,5.399823919442251,4.809990583975205,4.837539634379404,4.8730798552493235,4.72219822667468,4.939762551281209,5.2323307409266056,5.172175452555155
100081954_TGI_at,433107,EG433107,XM_909796,XM_909796,,MMG00288424,433107,4.110855974211968,4.18947668909787,4.503259677169335,4.0179664349348405,4.194260442542674,4.254858553184256,4.053589258659045,4.264266181851739,4.41232087310472,4.3980424786319565,4.308819545049625,4.503259677169335,4.0753272507070655,4.326199356662522
100081955_TGI_at,NA,,AK078234,AK078234,,MMG00261575,NA,5.495397767969528,5.819527687584718,5.752871664740284,5.575106562526648,5.803772077902287,5.820977968636191,5.788278525034033,5.643746540784903,5.618391375814246,5.855454067098533,5.524862931122698,5.55200811110627,5.907015623760921,5.630845179482377
100081956_TGI_at,72861,2900005I04Rik,AK013482,AK013482,,MMG00222717,72861,2.4386920661850855,2.507464843639736,2.375039431346925,2.4246802754815318,2.282736320276342,2.5060433190448417,2.415920879483809,2.4579619444526846,2.612635583659232,2.7101947941845816,2.4992718831690883,2.5875810189442183,2.4252444421481005,2.4341077628388663
100081957_TGI_at,66609,Cryzl1,NM_133679,NM_133679,,MMG00286732,66609,7.83716304243192,7.853638296448679,7.715636017572219,7.845596053772541,7.864937636355473,7.761540595022473,7.704380241396753,7.775133528310709,7.66872333665077,7.681269338891766,7.73766648350722,7.79929004126639,7.8065006452425845,7.73136451763398
100081958_TGI_at,NA,,,non-public,RosettaGeneID: MMG00350942,MMG00350942,NA,7.285801679104706,7.155407215785721,7.244982170376553,7.059492643819919,7.033072747556046,6.770737883850302,7.021592988738899,7.117372976580485,7.253739721922877,7.20877767521791,7.521591803156134,7.312145086707383,6.937805754775701,7.155245286018675
100081959_TGI_at,18328,Olfr3,NM_206903,NM_206903,,MMG00211592,18328,4.415596435320323,4.4105853325368365,4.543291714020866,4.129975344419289,4.128887252026367,4.068748187942651,4.431415699477527,4.535026480535842,4.764409854441258,4.427867604049738,4.8849348686325165,4.540405505424096,4.552069610990794,4.359563337437264
100081960_TGI_at,NA,,BY364068,BY364068,,MMG00300853,NA,3.8128781021243157,3.991490100766791,3.746334266936497,3.8504694093898055,3.9943081751279754,3.9032118459724345,3.867323224695312,3.5909732138658743,3.78380235684743,3.7397509118854684,3.734221866220779,3.855750556764647,4.012577612106349,4.06801723700132
100081962_TGI_at,320428,A130068F13Rik,AK041255,AK041255,,MMG00293482,320428,3.1758279583005486,3.2264006319140903,3.316362999283585,3.2264006319140903,3.6238083477263943,3.031059893055367,3.275647771799513,3.156671666820215,3.375108957143468,3.2803921869723873,2.59528881566168,3.0462465740886895,2.900200237562194,3.3216683864055376
100081963_TGI_at,NA,,AK029677,AK029677,,MMG00225429,NA,4.563213054295414,4.493557675069886,4.655872707779796,4.432632092106993,4.50726185443248,3.883855381775317,4.204532019785388,4.558083917557295,4.278319354250665,4.451521051871605,4.568032104771279,4.5317869178175565,4.236630375786814,4.620545357569878
100081964_TGI_at,327957,A430084P05Rik,BY724579,BY724579,,MMG00264427,327957,4.577023910200684,4.4257614011908375,4.508035597708536,4.353739664572817,4.123641367849152,4.209492356859905,4.4319839225799145,4.505884579825838,4.472669721525345,4.414189666867157,4.662701127260216,4.6281961683884605,4.662701127260216,4.704611946137581
100081965_TGI_at,23963,Odz1,NM_011855,NM_011855,,MMG00222362,23963,3.7436549869049562,3.7234821108069562,3.6524176569319944,3.696082865610832,3.6845382485777325,3.7865754531155122,3.3615578340826575,3.3464038093558455,3.776693582341593,3.6475908173316034,3.6939106433885303,3.5896556403015545,3.6732737366098167,3.4873705792313774
100081966_TGI_at,68753,Mybphl,NM_026831,NM_026831,,MMG00217187,68753,5.96266006637552,5.760907527202043,5.728140925071659,5.511537616892386,5.648744406124786,5.4277704107773665,5.668278003056824,5.59860936603832,5.867562925730291,5.503863891409682,5.624753060652212,5.6299131889763725,5.348359910221862,5.688966407610648
100081967_TGI_at,74383,Ubap2l,AK014274,AK014274,,MMG00317552,74383,7.024750729877354,7.075856687739612,7.048144619050701,7.20382955514592,7.0564177042775444,7.336249462705934,7.255579097308275,7.068688005974315,7.089830735740577,6.673947854550142,6.8029001711095605,7.200539663951676,7.251853510684877,7.149999061145729
100081969_TGI_at,230259,E130308A19Rik,AK047478,AK047478,,MMG00224743,230259,7.0631480491761,6.878536533207798,6.936501318146344,6.940023413724938,7.020942170069977,6.919661863854904,6.740109945363963,6.8710920490961795,6.953109225789736,6.934096558659311,6.713661451461531,6.818707429287509,6.857098940382521,6.855567437989327
100081970_TGI_at,19695,Reg3g,NM_011260,NM_011260,,MMG00234965,19695,3.4788812294068956,3.8006307442597094,3.5413413686182476,3.252506490733384,3.4428108281360146,3.346971068130251,3.312055209771564,3.5212517953698117,3.5857197168657726,3.4676837958277225,3.5083779417973613,3.479204687677324,3.222279062272642,3.434961760187254
100081971_TGI_at,74611,4833419K08Rik,AK014729,AK014729,,MMG00295360,74611,4.980422946537017,5.085280175551679,5.10854536525044,4.775208607517796,4.961456640154993,5.012050139731359,5.101175206070994,4.97264670757069,5.13651953255056,4.890821180545682,4.825276830054866,5.065266404379118,5.028158031618286,5.233259197617991
100081972_TGI_at,654457,Defb26,NM_001039120,NM_001039120,,MMG00369463,654457,3.258458622717901,3.374274426366249,3.5581451589895825,3.4648381395703063,3.267595721851879,7.472296861684026,7.571693493690117,7.276756260392696,7.44572173811897,3.0990426685187877,3.3277161028348443,3.386410908642366,3.1889389071202774,3.324407398767061
100081973_TGI_at,69706,Ppil5,BC117053,BC117053,,MMG00277508,69706,4.237984290105667,3.9616974057196783,4.241352085770659,4.07394016732401,3.6504888585636115,3.816231050342108,3.9564656059255916,4.1907965682946084,3.918023606789153,3.897443744105432,4.231340240147782,4.314072914647635,4.057909435367012,4.1572296958358885
100081974_TGI_at,18260,Ocln,NM_008756,NM_008756,,MMG00272159,18260,7.065380588602549,7.039091224730482,6.654166270693846,7.147650641218116,7.152624558256325,7.716830433656925,7.759838927740641,7.825512807165805,7.688222329321671,7.307319225973218,7.227454217741443,7.266591670022492,7.291920291472346,7.370618539357963
100081975_TGI_at,223825,4930455B06Rik,,non-public,ENSEMBLE: ENSMUST00000090492,MMG00281769,223825,3.5161412511985697,3.290704540257034,3.113800497665806,3.2884028612589056,3.3332376598656914,3.2788917239760957,3.5702929064404527,3.355876097831493,3.5414528879827993,3.606371157659863,3.3234277180609326,3.50590362945435,3.5123533222566334,3.317405377658743
100081976_TGI_at,12741,Cldn5,NM_013805,NM_013805,,MMG00286739,12741,6.160726611459536,6.376941491492311,6.5497661890137815,6.539813304892449,6.43552525498545,6.646551510161331,6.391815827315521,6.296918041784375,6.189205846026208,6.399750448588544,6.251249477638039,6.456001142610484,6.655736782176093,6.265622547072808
100081977_TGI_at,319874,C630013B14Rik,AK083106,AK083106,,MMG00269291,319874,3.3648945515357305,3.5231479058961104,3.3999503488962235,3.3764709867811353,3.4258620859435953,3.371530984177564,3.225074370211747,3.387748531446826,3.2524156590326507,4.012577612106349,3.5401636937341836,3.360560930428831,3.3908052357376706,3.327069344503439
100081978_TGI_at,18845,Plxna2,BC051045,BC051045,,MMG00201486,18845,6.863960744646231,6.773174820237701,6.824219229467819,6.8331595451643485,6.763060950597565,6.88315890399609,6.7753429500321385,6.679129587597465,6.771571340946406,6.769791570881482,6.808164922467808,6.4889423299329465,6.747235656248703,6.6588141462707116
100081979_TGI_at,71724,Aox3,NM_023617,NM_023617,,MMG00201814,71724,4.079019633034838,3.8687163932019337,3.9923696408469294,4.332843962988091,4.141833302289955,3.493608909412357,4.150250958797224,3.6087146366201512,4.037935646825301,4.091902897153129,4.170726276131552,4.102725310011088,4.001721190074011,3.8430793645252668
100081980_TGI_at,73429,1700109F18Rik,,non-public,ENSEMBLE: ENSMUST00000009350,MMG00211092,73429,3.207830395958694,3.3550585631022187,3.5299583395139797,2.9096771132542902,3.2383741653313742,3.034039594353639,2.7507136847354143,3.1237986084626215,3.1816909612461766,2.9243469663990087,3.338837980376946,3.2639358085753263,3.199766558579028,3.2018847428398574
100081981_TGI_at,NA,,XM_001474259,XM_001474259,,MMG00297502,NA,4.392138792334442,4.274641856360593,4.325753374406424,4.296875838376962,4.294370782619324,4.294414897461648,4.001441974173907,4.3750880997563115,4.354593207169192,4.324025690540804,4.304299294711806,4.304255481086897,4.3149502436788785,4.045678857278384
100081982_TGI_at,15213,Hey1,NM_010423,NM_010423,,MMG00214960,15213,4.851294302228384,4.954294038031166,5.1219105890605485,4.844069237815232,4.719528462956358,4.450294090801942,4.682185605237772,4.891851736075055,4.860376863283771,5.295289563261147,5.66860421629079,5.014895309780811,4.726073712267116,5.212794985476453
100081983_TGI_at,226982,Eif5b,NM_198303,NM_198303,,MMG00362900,226982,4.59928208298297,4.582465681215088,4.415772184965917,4.797391765292432,4.6935984658500445,4.306254947478118,4.262170032729009,4.132543941609769,4.414805296860161,4.618884669139447,4.326192164494116,4.335461817693785,4.581586253535089,4.676933079195412
100081984_TGI_at,16369,Irs3,NM_010571,NM_010571,,MMG00237702,16369,4.863898815400387,5.001419454407722,5.239203255421268,4.835090343613095,4.724366506527734,4.912889336229962,4.688611200059298,4.611561925945242,4.850154325841902,4.846272657513367,4.92111732587362,4.9757035480077665,4.914124376970294,4.855262188369994
100081985_TGI_at,69807,Trim32,NM_053084,NM_053084,,MMG00223902,69807,6.313302092575465,6.581257836571143,6.37715672662286,6.586892316863965,6.581952244903313,6.554481412940121,6.561031273474102,6.603443864047535,6.503879788367695,6.445741598940496,6.3792466555658915,6.63466296217495,6.60318419690844,6.348154502536622
100081986_TGI_at,78312,1810041H14Rik,AK019031,AK019031,,MMG00274395,78312,5.439081194094393,5.728842939986304,5.178443761901661,5.699215682658359,5.573732004865948,4.811671390927476,4.41893202298725,4.555920427720603,4.596958988389181,5.124208181173244,5.105426656991599,5.17477791101187,5.204645477807479,5.124150268858398
100081987_TGI_at,18767,Pkia,AK139347,AK139347,,MMG00216234,18767,5.940159701467025,6.115339183743154,6.006206000902286,6.337764603563206,6.195865284899785,6.697057909116451,6.3232475572877425,6.3081624370997815,6.381795562921738,6.421097036841269,6.14511290050319,6.311136146461798,6.527922647887998,6.2467614966403175
100081988_TGI_at,12836,Col7a1,NM_007738,NM_007738,,MMG00257029,12836,5.217967388478358,5.315946561307282,5.474406838603616,5.360757557511937,5.633765397935524,5.211506769258799,5.281442325195252,5.345116013371175,5.435051800757224,5.447790758677192,5.882491436153999,5.619724054514941,5.327967541682572,5.395289059988818
100081990_TGI_at,11423,Ache,NM_009599,NM_009599,,MMG00301094,11423,4.564268407370646,4.692203991615852,4.67338681820894,4.693788010268662,4.206400983401172,4.426190940509394,4.438618885109972,4.661732500763726,4.4878207441782285,4.432819138439507,4.483396609437343,4.4845635281421945,4.403192722065413,4.471200469300749
100081992_TGI_at,NA,,XM_989439,XM_989439,,MMG00426045,NA,5.492465310308585,5.0713851307177285,5.029046435568508,4.9005287310401044,4.780903225063377,5.080597976145504,5.108624814681649,4.89867272687207,5.237123898500493,5.103778765795021,4.93303435973208,5.149986871434052,5.052020211734631,5.38073983653528
100081993_TGI_at,67654,4930558C23Rik,BC049745,BC049745,,MMG00218247,67654,3.2529454300199556,3.002342476694179,3.093019233133545,2.879901771314977,3.3001383711448273,3.2983797195022726,2.985281823585641,3.2544731079527325,3.204359859538602,3.3765682254257077,3.112099579776235,3.217618485351048,2.9255247697475695,3.087988904694807
100081994_TGI_at,65221,Slc15a3,NM_023044,NM_023044,,MMG00297518,65221,4.939132526746013,4.952105214781297,4.857747160085525,4.884241354459261,4.592917430196426,4.908399826724741,4.9100418446532466,4.756046535813691,4.386866115399811,4.63963735775858,4.567125573975708,5.082762189523161,4.928559827162273,4.595282847292693
100081995_TGI_at,52193,D15Ertd50e,BG079244,BG079244,,MMG00309303,52193,3.91657218399213,4.025055379536026,3.9950140964714036,3.8762418874188187,3.960001932068081,3.8692989512210563,3.7841479765162997,4.005597603665218,3.95886123068714,4.042495508034911,3.932136782309658,3.999603204301846,3.9511121641507567,4.0213286984728684
100081998_TGI_at,224997,Dlgap1,AK032145,AK032145,,MMG00292032,224997,3.2105603067804895,3.2564219509844117,3.0633303608069524,3.075395714109184,3.0055077816014664,3.3011778981458355,3.301353518877764,3.2404822523166867,3.2198190389250474,3.0733918160529212,3.1330209335615082,3.0408749008315206,3.424398109395045,3.143393418693188
100081999_TGI_at,100604,Lrrc8c,AK081556,AK081556,,MMG00317396,100604,5.2896279296319495,5.285945901459299,5.237112423145315,5.268071278614832,5.2598750536291625,5.30594863970054,5.169925001442312,5.052607174206981,5.238190707761313,5.2765599403510475,5.233293715477704,5.434845032565451,5.885069137430452,5.550605201962757
100082000_TGI_at,75364,4930549P19Rik,AK016082,AK016082,,MMG00292370,75364,3.057224968880102,2.7672946091414605,2.7431917957416294,2.9645834627768646,2.971626319738345,2.9663381732179905,3.1355184530196185,3.002306467383169,3.0365560821363133,3.1583047083678095,2.7629865648805763,2.8421139609403907,2.9247270080330936,2.876546414077657
100082002_TGI_at,74278,1700072F12Rik,AK006936,AK006936,,MMG00269076,74278,3.285298637038382,3.0295588974491166,3.4821125533062913,3.201492721055424,3.415772184965917,3.0068365773966583,3.2800803379944856,3.4053797647588455,3.2162530755030696,3.036257149047772,3.277493850015086,3.4124699237470417,3.277493850015086,3.5677644636663652
100082003_TGI_at,78910,Asb15,NM_080847,NM_080847,,MMG00233114,78910,4.385175609241035,3.835984690419628,4.2219312004546845,3.7450544285472853,3.6881803585869264,3.5386374851706432,3.773363425324366,3.7193039338967115,3.6201054319373744,3.827920619282401,4.001919310515388,3.5909612413425993,3.7913244092511573,3.571300616720163
100082005_TGI_at,NA,,XM_001477837,XM_001477837,,MMG00250398,NA,4.6182739001578,4.574137847557179,4.570183594339038,4.432638772750753,4.166394096253458,4.588576729828988,4.621254821582645,4.644600428418762,4.686590167585309,4.905288314682612,4.836631104428236,4.814796491182154,4.527520794513632,4.324745810272084
100082006_TGI_at,98488,Gtf3c3,NM_001033194,NM_001033194,,MMG00201310,98488,6.712749835765141,6.662547330016758,6.603479471896845,6.615466324576972,6.74010859578135,6.8411126781078115,6.774812092448631,6.726607821728874,6.880514115464241,6.645494161149483,6.403219995343405,6.493672949781905,6.771502674886761,6.580373149309383
100082008_TGI_at,140476,Strc,NM_080459,NM_080459,,MMG00213862,140476,3.627338350478807,3.5223822274601053,4.079762095960796,3.2620422118874197,3.489735590385484,3.755528557513225,3.719117712559006,3.4554521662592386,3.7171554509940075,3.604379761674715,3.679862890718928,3.6790521538045753,3.629088457898591,3.617216188566735
100082010_TGI_at,77971,A930037O16Rik,AK080826,AK080826,,MMG00231548,77971,3.656210320182599,3.7119353569789215,3.7552401178555237,3.7029788452148913,3.768755995221883,3.707469573406887,3.9613177186650823,3.6741894427915516,3.779637944798667,3.705281260046096,3.6816516557223227,3.890767688230271,3.534484983241805,3.7065305525381174
100082011_TGI_at,432486,Gnptab,AK154710,AK154710,,MMG00251130,432486,6.911097126577225,6.85803447334911,6.868031092778873,6.900874051619673,6.862670828935157,6.610230542978947,6.482159354311247,6.6221733815311365,6.5365502955359105,6.7530428797402005,6.666199854105619,6.6715170068514755,6.789591025598097,6.591490930445546
100082012_TGI_at,240322,Adamts19,NM_175506,NM_175506,,MMG00325539,240322,2.465634966904929,2.511619840658699,2.348204086379739,2.7840223062164915,2.8219754669646155,2.5514667990471933,2.602005462567509,2.6186380435605043,2.6546646673512235,2.5351073764735257,2.4576205558634867,2.700417522662036,2.704783452843031,2.8049002534280887
100082013_TGI_at,26894,Cops7a,NM_012003,NM_012003,,MMG00233559,26894,8.855291470215642,8.907762561423874,8.867296039589297,8.939546599047953,8.983625256978444,9.00772951598664,8.996217834362396,8.960125048379433,8.883212984705388,8.907450733429675,8.952180073812242,8.888419975945142,8.986313936918577,8.883005205941219
100082014_TGI_at,434065,Gm1965,AK136244,AK136244,,MMG00232048,434065,3.5616438487872886,3.700206648578362,3.7315525589913414,3.7406685641404045,3.921331590695901,3.521678951603199,4.085237678474051,3.8705324077227106,3.171062678838575,3.3648945515357305,3.1968902679364937,3.022509856008941,3.2956054885880612,3.7931675902256035
100082015_TGI_at,56316,Ggcx,NM_019802,NM_019802,,MMG00232466,56316,7.4507600960914155,7.33509821287029,7.523607431597006,7.418082821500018,7.467449045861231,5.963272964969794,6.390007262091559,6.417444115332012,5.937876358486295,7.619156202111805,7.610124215536549,7.374166597595251,7.698749804537222,7.391698992373825
100082016_TGI_at,243270,Gpr81,NM_175520,NM_175520,,MMG00236920,243270,5.394105942548209,5.30616014487724,5.61460973527182,5.280084050878809,5.468638703964617,5.942608336111664,5.465661084941424,5.438173065652836,5.395799729699472,5.4380965305482105,5.196249001063752,5.370572335302555,5.3759742728972615,5.124150268858398
100082017_TGI_at,NA,,AK049413,AK049413,,MMG00293523,NA,5.561213087305359,5.575708654287163,5.418675712942892,5.805968238111648,5.934094199084058,5.5929473207618345,5.822414045852443,5.701191388359574,5.268071278614832,5.758748220201372,5.764537244731927,5.574234748329857,5.646335493654423,5.643258790357583
100082018_TGI_at,102688,AU023762,AK049838,AK049838,,MMG00259790,102688,3.383372520858308,3.4057065144179783,3.4957463211156217,3.410571765403503,3.3437773323238025,3.2446892076299094,3.207830395958694,3.2180371589794636,3.243943215717722,3.3582133814547044,3.549558284694368,3.492545423803997,3.416042527236693,3.5472647298120465
100082019_TGI_at,NA,,AI592054,AI592054,,MMG00210764,NA,3.6821575075579096,3.367301165939662,3.624089193890959,3.5357046214708663,3.1886857638667796,3.4644591656129937,3.2176805187409716,3.542555226719539,3.4818801396202854,3.547610229357355,3.3274574342941534,3.5268826027434064,3.3112415233536825,3.7246284456217116
100082020_TGI_at,56429,Dpt,NM_019759,NM_019759,,MMG00204257,56429,5.676095299288022,6.526954569859021,6.7688128852101,5.932987132734622,6.305979638088041,6.526474199601953,6.201653462871282,6.333318175538911,6.250724767229503,6.420650821230274,6.371888135857844,6.386426429419547,6.644330758380922,6.213675836585299
100082021_TGI_at,67994,Mrps11,NM_026498,NM_026498,,MMG00241579,67994,8.530477348332461,8.486386157968763,8.563411754523642,8.457549149477087,8.436001886429882,8.512642897375828,8.374776072011056,8.377009189873949,8.465949168158842,8.468065183073643,8.67718015956363,8.490045389477874,8.433468602113868,8.405403167259813
100082022_TGI_at,67370,Zfp606,NM_001039951,NM_001039951,,MMG00245620,67370,5.144433919450111,4.989452405183058,5.525041527665891,5.13592471247907,5.2428387440941995,5.28172421095853,4.952440739345999,5.037970777742805,5.29329322643478,5.2838625228346885,5.141089406959062,5.208505554638191,5.4092517517847565,4.919778640839559
100082024_TGI_at,244144,Usp35,BC059867,BC059867,,MMG00374650,244144,5.38810685885348,5.350638680841502,5.542648081964838,5.273829160711756,5.386024559938919,5.3488768415177965,5.323611458874971,5.426093634211996,5.508213119598899,5.421835935751307,5.300866850641297,5.4428970635370035,5.108946749167747,5.469472509382328
100082025_TGI_at,16561,Kif1b,CB528265,CB528265,,MMG00317496,16561,6.340941407312754,6.456970381121014,6.304602302526742,6.300354390867951,6.462832694739741,6.365988169815169,6.607356947873743,6.22001645972042,6.346992335996026,5.9530207331784775,5.883681904721346,6.044765674776781,6.125136529117307,6.210260269322778
100082026_TGI_at,13612,Edil3,NM_010103,NM_010103,,MMG00271943,13612,4.042048927771961,4.078652527454848,3.8516191305591585,4.059632159882099,3.9020349782581274,4.38301992989837,4.286030948910399,4.060038734393167,4.321264302484593,4.724104519866845,4.1747100109284005,4.572483474404288,4.855197392386146,4.4379068390919105
100082027_TGI_at,211378,6720489N17Rik,NM_175252,NM_175252,,MMG00342354,211378,5.799828155300515,5.799110625309693,5.823374883443423,5.665316017805996,5.949945739130239,5.846342870681472,6.041034852501433,5.791514563667279,5.989427426694706,6.079902864799913,5.782096611308596,5.722176363435328,5.796880638228597,6.081693269384988
100082028_TGI_at,16572,Kif5a,NM_008447,NM_008447,,MMG00250281,16572,4.964366284418098,4.7792912428621,4.922916162126539,4.820199389810972,4.629065137092279,4.966135105437954,4.9167871248595905,4.802296632234575,4.987334510521485,4.980299550793858,4.908399826724741,5.04200513795165,4.785299444456035,4.929857261717049
100082029_TGI_at,320234,Ccdc66,NM_177111,NM_177111,,MMG00326222,320234,7.026950516624884,7.044897881709503,7.177175330596306,7.0703807403953585,7.096449516043403,7.246156277741929,7.264323426348334,7.13265703586106,7.0411071536007945,7.187120431524772,7.216865148382723,7.122923222476429,7.318031166666432,7.198650319282164
100082030_TGI_at,218294,Cdc14b,NM_172587,NM_172587,,MMG00270017,218294,7.775888752457166,7.6937099655827605,7.602042591057204,7.759090570085375,7.811155663413328,7.982871539201531,7.867734645799465,7.7215934492993945,7.688081022983399,8.049413497696003,7.648244678839854,7.959866926576952,7.956682815337933,7.93932650017917
100082031_TGI_at,NA,,AI586185,AI586185,,MMG00290896,NA,3.3901311145224966,3.1844389980157017,3.497229128787606,3.608584543163412,3.7579513093931856,3.2529151626321253,3.6959047551117306,3.4144873669188587,3.4906471405815838,3.2601009512325194,3.238954960444246,3.3832204333656564,3.352461934298975,3.0676559244903094
100082032_TGI_at,13000,Csnk2a2,AK076042,AK076042,,MMG00251903,13000,7.089959935946925,7.009428917287134,7.065116658540297,7.056448052594523,6.940267782591275,7.247869614651862,7.237885849063917,7.08411423935549,6.818715097412218,6.962650813080921,6.779977999464087,6.772321172854718,6.892018160075925,6.991272399829036
