# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Cadmium	219.71		11090055|16226777|16322080|16443174|16601012|16962696|17125799|17303580|17448585|19270785|19615871|19700501|21888673|22027495|22033168|22467032|22995156|23095357|24276216|24629167|24923654|25240712|25940730|28248635|30090589|30684957|31639282|32246071|33398418|33857584|34510229|35384154|37270049|37342552|37949422|7676455
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Cadmium Chloride	219.71		10924798|16962696|17882470|18414974|19063931|19371613|21284339|21540277|23750309|24200859|24632105|25588984|26815315|29421648|33127495|33722575
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Caffeine	219.71		1783953|25986755|4821007
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Carbon Tetrachloride	219.71		25899501|2905310|29522708|34029542
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Carvedilol	219.71		11682445|20452391|26751708
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Chlorpyrifos	219.71		28675853|31479757|32500495|33908150
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Cisplatin	219.71		10396320|10812192|11090055|11305414|11745184|11776407|12231392|12649298|12815610|14966836|15190930|15267137|15496615|15934019|16154539|16246977|16428940|16723030|17135156|17922055|1793151|18289764|18956176|19038279|19152827|19356226|19535489|19723570|19736245|19839026|19850470|20435919|20438795|20605904|20716785|21605616|21616140|21640784|21724663|21763304|21803049|21883567|21884784|21902499|21939360|21949094|21993003|22019697|22525860|22989705|23142791|23229315|2326543|23287709|23603837|23770416|23959918|24001450|2413982|2424627|24863737|24880025|25015656|25043994|25308879|25665769|25927922|26558470|26612654|26739623|26751708|27317936|27397436|27616468|27722009|28904298|29216766|29471006|29574132|29752894|29852128|30169741|30452898|30842369|31306688|31493026|31612257|32418911|32991863|33522649|34423507|34476871|35243731|37102204|37561086|37956922|6181679|6203452|6538115|6542584|7191768|7532742|7706473|8178319|8270973|8413339|8584014|8626111|8751544|8845212|9057954|9144837|9256891|9381703
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Clofibrate	219.71		21338618
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Cocaine	219.71		10775076|12940616|15013162|1569994|19761732|7740552|8194290|9181276|9786294
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Curcumin	219.71		19345714|25119790|31612257|34802538
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Cyclosporine	219.71		10903974|11063349|11091246|11544444|11558484|11583940|11773892|12110003|12243498|12362282|12394605|12427154|12469693|12584269|12883193|1436300|14550466|14659064|15147428|15339989|15365603|16858688|16980036|17132217|17199845|17430485|17461532|17879355|18001539|18582803|18776723|19391111|19761811|21073006|21354196|2165371|21865292|22343435|23347876|23958496|24462674|24502637|24907557|24971338|26311998|2881198|2889119|3032224|3122121|32298299|3458551|3708922|3895668|3899437|3915162|3916516|3925762|6340275|6349046|7508536|7532089|7540737|7542793|7666081|8314463|8832009|9154655|9509456|9664955|9815949
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Cytarabine	219.71		806125
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Deferoxamine	219.71		1585386|22115772|7967359|7987999
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Dexamethasone	219.71		12414515|12574103|19879934|26271896
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Dibutyl Phthalate	219.71		23359474|29526571
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	219.71		24508291|24877639|25025298|26423427|26980705|27292126|29526571|30298849|31063766|31454063|31726037|31811911|31981641|32259528|37054934
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Diethylhexyl Phthalate	219.71		23359474|29669060|3206528|36610486
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	diethyl maleate	219.71		6845359
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Dihydrotestosterone	219.71		15670785
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	219.71		10088175|10094850|10344349|10430982|10755322|11124598|11345653|11401411|11867952|11996090|12012391|12386277|12540035|12674635|135666|14564477|14728886|15033991|15369732|15577213|15578190|15699352|16246977|16325981|16775033|16988067|17329577|17522263|1793151|18440303|18487002|19013753|19018148|1905199|19066422|19429242|19883716|19960953|20606417|22287321|24799355|25268985|26721193|2791187|28082111|3124293|31830546|3456068|36988379|3764673|3781430|3898001|7191768|7830283|7838258|7987999|8289579|9192910|9606733|9704904
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Estradiol	219.71		15618244|6305905
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Ethanol	219.71		25859307|31811911|32894639|36085217
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Ethinyl Estradiol	219.71		19761811
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Fluorouracil	219.71		10396320|2236732|6105503|6412636
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Folic Acid	219.71		11832423|14633603|1482756|160016|18633340|193486|19435794|19934081|20116427|20406136|21647593|22647887|2386429|2840627|29789558|34619300|35124148|4336412
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	furan	219.71		21254322
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Gallic Acid	219.71		36272503
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Gemcitabine	219.71		9164208
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Gentamicins	219.71		10759677|10990387|12419699|12571406|1263024|12877940|1322021|1340440|1438039|1462001|15086898|15267137|16128912|16925772|17202664|17636248|17899318|17934191|18289764|18441258|1856146|19349640|19500072|19535489|19548288|1976338|19967075|20435566|20816719|20829429|20849911|21081137|21396950|21616119|22061828|22526374|23142791|23335628|2351627|23535405|23651617|2424533|24863737|27401566|2791871|28116922|28904298|2905310|29126144|2914447|30368989|30458643|31628940|319355|3316564|33722575|34350654|3952992|4073872|4306975|475363|500516|6184909|6340504|6364908|6421944|6437310|6479501|659347|659349|659354|6643700|6728084|6797359|696801|6988713|707512|7082782|7103453|7121387|7182340|7194655|7204294|7217852|7235657|7330449|736249|7725344|7872367|80528|8056701|8160791|8308589|8913452|8971904|899868|900916|968458|9741354
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Grape Seed Proanthocyanidins	219.71		11334364|12587719
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Hydrogen Peroxide	219.71		29463041
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Indomethacin	219.71		10516392|12970633|1489412|15037210|17190690|1913620|19445918|19761811|20035423|2112558|2284768|2424533|25110317|2766920|7019841|7108667|7661171|7791169|8308589|8440438|9284854|9507041|9521382
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Isotretinoin	219.71		9198075
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	lead acetate	219.71		17882470|22581110|22728154|23428833|30980911|32116774
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Lipopolysaccharides	219.71		12861172|21327618|22128259|26271896|33038329|9445295
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Lithium	219.71		11552956|11721167|12472779|1429477|15055062|15088368|15601320|1603021|17524337|18155820|18758659|1949611|19540417|2125390|2525746|2791367|3092582|3446211|3555125|3811922|3939219|3983343|4091028|415191|436580|464146|538220|5570417|600969|628280|6371681|6440039|6738833|6782612|6806675|6854543|6956771|696319|7096532|7171913|7212107|7237329|7242426|7253363|7315479|7427126|7443778|7468828|78070|7816284|8015291|8167002|926612|9784708
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Lycopene	219.71		22108423|30360616|36610486
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Melatonin	219.71		10759677|16236146|16443174|18717515|19117117|27899301
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Methamphetamine	219.71		37567421
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Methionine	219.71		20406136
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Methoxychlor	219.71		25057798|35440735
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	methylmercuric chloride	219.71		28526320
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Methylmercury Compounds	219.71		21126564|22903822
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Methyltestosterone	219.71		19761811
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Nanotubes, Carbon	219.71		32856799
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Oxaliplatin	219.71		19736245
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Oxygen	219.71		25214260|25448280
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Phenobarbital	219.71		11594702|1239223|17006072|2734806|4416261|6782217|7059030|982456
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Plant Extracts	219.71		15267137|15577213|16671961|17132217|17135156|17385802|19952499|19960953|21939360|32651782
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Proanthocyanidins	219.71		22108423
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Progesterone	219.71		6305905
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Quercetin	219.71		16962696|19605544|19615871|21909718|22728154|34748891|36990423
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Rosiglitazone	219.71		18413206|19193937|19246972
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	S-(1,2-dichlorovinyl)cysteine	219.71		19409406|2867768|4017103
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Selenium	219.71		1588439|17448585|19913299|21424224
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	sodium arsenite	219.71		10924798|17882470|18434106|19672740|20008137|24961358|26349760|26631322|29935397|30066062|30558456|31844926|34006163
ckb	Kidney Diseases	MESH:D007674	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Sodium Fluoride	219.71		20859737|23933529|31844926|37105417|982456
